date,ticker,action,rank,prob_up,value,profit,profit_pct
2024-04-30,DIS,BUY,2,0.5410550236701965,203.6543320062462,,
2024-04-30,TSLA,BUY,3,0.5372591614723206,203.6543320062462,,
2024-04-30,GE,BUY,4,0.5359020233154297,203.6543320062462,,
2024-04-30,QCOM,BUY,5,0.5323283076286316,203.6543320062462,,
2024-05-01,DIS,SELL,31,0.5144003629684448,207.39152047671357,3.7371884704673732,1.8350645594677317
2024-05-01,TSLA,SELL,21,0.5684553384780884,203.47327214200743,-0.18105986423876175,-0.0889054813885366
2024-05-01,GE,SELL,24,0.555318295955658,207.1961097374721,3.5417777312259204,1.7391123951722727
2024-05-01,QCOM,SELL,25,0.5540693402290344,223.27382947181448,19.619497465568287,9.633724592200938
2024-05-01,INTC,BUY,1,0.792397141456604,210.12334927404487,,
2024-05-01,CRM,BUY,2,0.7086846232414246,210.12334927404487,,
2024-05-01,GOOGL,BUY,4,0.6697822213172913,210.12334927404487,,
2024-05-01,BAC,BUY,5,0.6547415852546692,210.12334927404487,,
2024-05-02,NVDA,SELL,30,0.4545367360115051,217.5332960631311,13.87896405688491,6.814961371142959
2024-05-02,CRM,SELL,36,0.4253294765949249,211.09342279266662,0.9700735186217457,0.4616685970280089
2024-05-02,GOOGL,SELL,37,0.42454320192337036,210.6943349269439,0.5709856528990258,0.27173831697987116
2024-05-02,BAC,SELL,8,0.5677607655525208,212.01918219188707,1.895832917842199,0.9022476199775569
2024-05-02,TXN,BUY,2,0.6138404607772827,212.62222393466354,,
2024-05-02,GS,BUY,3,0.5937467217445374,212.62222393466354,,
2024-05-02,WFC,BUY,4,0.5817435383796692,212.62222393466354,,
2024-05-02,KO,BUY,5,0.5785967111587524,212.62222393466354,,
2024-05-03,TXN,SELL,19,0.5188743472099304,215.68638513211886,3.06416119745532,1.4411293141195358
2024-05-03,GS,SELL,17,0.5188743472099304,215.07091245242864,2.448688517765106,1.1516616054761806
2024-05-03,WFC,SELL,22,0.5169505476951599,213.2955276640875,0.6733037294239637,0.31666667621295436
2024-05-03,KO,SELL,13,0.5188743472099304,213.02458955464513,0.4023656199815946,0.1892396817866213
2024-05-03,IBM,BUY,1,0.5836563110351562,214.0550843471192,,
2024-05-03,CSCO,BUY,2,0.5628150105476379,214.0550843471192,,
2024-05-03,XOM,BUY,3,0.5565911531448364,214.0550843471192,,
2024-05-06,INTC,SELL,22,0.5188743472099304,211.08285110191318,0.9595018278683085,0.45663741377780775
2024-05-06,IBM,SELL,29,0.5072873830795288,213.54933527709534,-0.5057490700238532,-0.23627052427482303
2024-05-06,CSCO,SELL,21,0.5188743472099304,214.6126824775688,0.5575981304496054,0.2604928222799814
2024-05-06,SBUX,BUY,1,0.6404414772987366,213.16517708370998,,
2024-05-06,QCOM,BUY,2,0.5497580766677856,213.16517708370998,,
2024-05-06,ADBE,BUY,3,0.5281925201416016,213.16517708370998,,
2024-05-06,CRM,BUY,4,0.5277767777442932,213.16517708370998,,
2024-05-07,QCOM,SELL,30,0.472866952419281,213.42485541083138,0.2596783271214065,0.12182023849957012
2024-05-07,ADBE,SELL,40,0.42381346225738525,211.14811105922084,-2.0170660244891394,-0.9462455604073818
2024-05-07,CRM,SELL,34,0.4498768746852875,214.3272407508562,1.1620636671462137,0.5451470465506059
2024-05-07,WMT,BUY,2,0.6102821230888367,212.7537690045625,,
2024-05-07,WFC,BUY,3,0.603136420249939,212.7537690045625,,
2024-05-08,WMT,SELL,11,0.5188743472099304,213.03447481739406,0.28070581283154183,0.13193929026259557
2024-05-08,WFC,SELL,17,0.5129178166389465,212.71457213063061,-0.039196873931899745,-0.018423586155627242
2024-05-08,GS,BUY,1,0.5423859357833862,319.03853345281954,,
2024-05-08,BA,BUY,4,0.5237767100334167,319.03853345281954,,
2024-05-09,XOM,SELL,8,0.5795412659645081,216.05728150800243,2.0021971608832416,0.9353653836301354
2024-05-09,GS,SELL,27,0.5257739424705505,318.13881860336005,-0.8997148494594853,-0.28200820751093947
2024-05-09,BA,SELL,37,0.5188743472099304,313.90132572291134,-5.137207729908198,-1.610215441473594
2024-05-09,INTC,BUY,1,0.7357730865478516,211.8123321021099,,
2024-05-09,IBM,BUY,3,0.5979148149490356,211.8123321021099,,
2024-05-09,META,BUY,4,0.5948228240013123,211.8123321021099,,
2024-05-10,SBUX,SELL,39,0.4822704493999481,223.76116320047709,10.595986116767108,4.970786627407751
2024-05-10,IBM,SELL,33,0.5127386450767517,212.11955651052767,0.3072244084177669,0.14504557188372819
2024-05-10,META,SELL,41,0.4559422731399536,207.9612742238196,-3.8510578782903053,-1.818146205214245
2024-05-10,TSLA,BUY,2,0.6023848056793213,213.75262101074983,,
2024-05-10,WMT,BUY,3,0.57793128490448,213.75262101074983,,
2024-05-10,PEP,BUY,4,0.5515374541282654,213.75262101074983,,
2024-05-10,AMZN,BUY,5,0.546297013759613,213.75262101074983,,
2024-05-13,INTC,SELL,27,0.4966582953929901,220.1070651074096,8.29473300529969,3.916076520653664
2024-05-13,TSLA,SELL,35,0.4695986211299896,220.5702883756618,6.817667364911955,3.189512873654582
2024-05-13,AMZN,SELL,25,0.497322678565979,214.11114383597055,0.3585228252207173,0.16772792002521777
2024-05-13,WFC,BUY,1,0.5490293502807617,218.044569607241,,
2024-05-13,NVDA,BUY,2,0.546095609664917,218.044569607241,,
2024-05-13,NFLX,BUY,3,0.5412477254867554,218.044569607241,,
2024-05-14,PEP,SELL,23,0.5124507546424866,211.839071574667,-1.9135494360828318,-0.8952168291712304
2024-05-14,NVDA,SELL,28,0.5097260475158691,225.63293962675624,7.588370019515253,3.4801921612558484
2024-05-14,NFLX,SELL,25,0.5110279321670532,217.77683045106562,-0.2677391561753666,-0.122791022338983
2024-05-14,SBUX,BUY,1,0.5663231611251831,218.19786427027879,,
2024-05-14,INTC,BUY,3,0.5499827861785889,218.19786427027879,,
2024-05-14,XOM,BUY,5,0.5366809368133545,218.19786427027879,,
2024-05-15,SBUX,SELL,7,0.5583060383796692,216.7702732164628,-1.4275910538159735,-0.6542644487333915
2024-05-15,INTC,SELL,19,0.5248214602470398,223.2775294751407,5.079665204861925,2.328008673159977
2024-05-15,CVX,BUY,1,0.6182067394256592,219.803877444456,,
2024-05-15,BAC,BUY,3,0.577229380607605,219.803877444456,,
2024-05-16,WMT,SELL,12,0.5095615983009338,228.5265386873278,14.773917676577952,6.911689600210777
2024-05-16,WFC,SELL,8,0.5137350559234619,214.97567748201146,-3.0688921252295245,-1.4074609290923659
2024-05-16,CVX,SELL,10,0.5104861259460449,221.7377966174398,1.9339191729838205,0.8798385158025785
2024-05-16,BAC,SELL,22,0.49518150091171265,219.9759863069284,0.1721088624724132,0.07830110390837158
2024-05-16,KO,BUY,1,0.551868736743927,442.1653915473069,,
2024-05-16,COST,BUY,2,0.5205544233322144,442.1653915473069,,
2024-05-17,XOM,SELL,19,0.5188743472099304,218.14510215746944,-0.05276211280934717,-0.02418085666686061
2024-05-17,KO,SELL,8,0.5188743472099304,438.4994869275003,-3.6659046198066108,-0.8290799528606704
2024-05-17,COST,SELL,36,0.4980541467666626,440.163505630911,-2.0018859163959064,-0.45274595313544036
2024-05-17,GS,BUY,1,0.5460983514785767,547.8556433105824,,
2024-05-17,CAT,BUY,2,0.5227559208869934,547.8556433105824,,
2024-05-20,CAT,SELL,12,0.5204314589500427,541.7555102034163,-6.10013310716613,-1.113456287554919
2024-05-20,SBUX,BUY,1,0.5582257509231567,135.30343867330322,,
2024-05-20,MS,BUY,3,0.5408614277839661,135.30343867330322,,
2024-05-20,HON,BUY,4,0.53758704662323,135.30343867330322,,
2024-05-20,CRM,BUY,5,0.5301910042762756,135.30343867330322,,
2024-05-21,GS,SELL,17,0.5133492946624756,546.6457342191433,-1.2099090914391581,-0.2208445064338333
2024-05-21,SBUX,SELL,40,0.47551241517066956,140.38563908608214,5.082200412778917,3.756150222501099
2024-05-21,MS,SELL,10,0.5188743472099304,134.11639730624086,-1.1870413670623634,-0.8773179593229208
2024-05-21,CRM,SELL,12,0.5188743472099304,135.19671487176925,-0.10672380153397398,-0.07887737560880757
2024-05-21,WFC,BUY,1,0.5526405572891235,238.8470352494381,,
2024-05-21,KO,BUY,2,0.5518015027046204,238.8470352494381,,
2024-05-21,WMT,BUY,3,0.5455827116966248,238.8470352494381,,
2024-05-21,PEP,BUY,5,0.5397236943244934,238.8470352494381,,
2024-05-22,HON,SELL,9,0.5407578349113464,132.43169350487398,-2.8717451684292428,-2.122448029841438
2024-05-22,WFC,SELL,33,0.49794527888298035,233.7130588235131,-5.133976425924999,-2.1494830030288505
2024-05-22,KO,SELL,11,0.5329130291938782,235.16162607345547,-3.6854091759826417,-1.5429997580392036
2024-05-22,WMT,SELL,25,0.513303279876709,237.10887432948218,-1.7381609199559307,-0.7277297447467561
2024-05-22,PEP,SELL,31,0.502515435218811,234.91290999439036,-3.9341252550477464,-1.6471317096061804
2024-05-22,CSCO,BUY,1,0.5874717235565186,214.4509669125979,,
2024-05-22,COST,BUY,2,0.5779076814651489,214.4509669125979,,
2024-05-22,JNJ,BUY,3,0.5689489841461182,214.4509669125979,,
2024-05-22,MCD,BUY,4,0.5557993650436401,214.4509669125979,,
2024-05-22,AAPL,BUY,5,0.5553601980209351,214.4509669125979,,
2024-05-23,CSCO,SELL,14,0.5232039093971252,213.40899149262262,-1.041975419975273,-0.4858804951902795
2024-05-23,JNJ,SELL,36,0.4261366128921509,210.32960355331704,-4.121363359280849,-1.9218208332726059
2024-05-23,MCD,SELL,32,0.44796597957611084,214.38601776730394,-0.06494914529395146,-0.030286245023284173
2024-05-23,AAPL,SELL,29,0.47625651955604553,217.79030030294814,3.339333390350248,1.5571547372464094
2024-05-23,QCOM,BUY,2,0.5902321934700012,213.7647495507689,,
2024-05-23,GS,BUY,3,0.5841050744056702,213.7647495507689,,
2024-05-23,GOOGL,BUY,4,0.5705313086509705,213.7647495507689,,
2024-05-23,AVGO,BUY,5,0.5552204251289368,213.7647495507689,,
2024-05-24,QCOM,SELL,14,0.5426063537597656,216.31224615155244,2.5474966007835462,1.191729041451953
2024-05-24,AVGO,SELL,8,0.5512333512306213,214.2502595310499,0.48550998028099457,0.22712349968893564
2024-05-24,WMT,BUY,1,0.583523690700531,215.0659715884599,,
2024-05-24,UNH,BUY,2,0.5701852440834045,215.0659715884599,,
2024-05-28,COST,SELL,7,0.5385565757751465,216.97520305127244,2.524236138674553,1.1770691338049952
2024-05-28,GS,SELL,9,0.5351293087005615,211.69415009231332,-2.0705994584555754,-0.9686346616114132
2024-05-28,GOOGL,SELL,24,0.49138063192367554,214.66149919396346,0.8967496431945676,0.41950304953417517
2024-05-28,UNH,SELL,15,0.5163824558258057,206.76328769706686,-8.30268389139303,-3.8605288554344876
2024-05-28,TXN,BUY,1,0.576809823513031,212.31101147364538,,
2024-05-28,SBUX,BUY,2,0.5752518773078918,212.31101147364538,,
2024-05-28,MSFT,BUY,3,0.5679121017456055,212.31101147364538,,
2024-05-28,QCOM,BUY,4,0.5678786635398865,212.31101147364538,,
2024-05-29,TXN,SELL,22,0.5193427205085754,212.93659316188698,0.6255816882415957,0.2946534350241417
2024-05-29,QCOM,SELL,38,0.4805848002433777,208.5749334853691,-3.7360779882762927,-1.7597193675185614
2024-05-29,AMZN,BUY,3,0.5499694347381592,210.54500756030444,,
2024-05-29,AAPL,BUY,5,0.5406318306922913,210.54500756030444,,
2024-05-30,WMT,SELL,12,0.6221314072608948,217.22933292523248,2.1633613367725957,1.0059059184464114
2024-05-30,SBUX,SELL,28,0.566976010799408,221.31319742247416,9.002185948828782,4.240093759784213
2024-05-30,MSFT,SELL,29,0.5658743381500244,205.16003402769326,-7.1509774459521225,-3.3681613573960996
2024-05-30,AMZN,SELL,8,0.6523838043212891,206.95634380172046,-3.5886637585839765,-1.7044639529418
2024-05-30,AAPL,SELL,10,0.6448079943656921,211.39004571597965,0.845038155675212,0.4013574890552442
2024-05-30,NFLX,BUY,1,0.6913094520568848,212.19738098784137,,
2024-05-30,AMD,BUY,2,0.670738697052002,212.19738098784137,,
2024-05-30,GS,BUY,3,0.6694126129150391,212.19738098784137,,
2024-05-30,TXN,BUY,4,0.6681176424026489,212.19738098784137,,
2024-05-30,BA,BUY,5,0.6613308787345886,212.19738098784137,,
2024-05-31,NFLX,SELL,19,0.5262315273284912,209.39822259129824,-2.7991583965431346,-1.3191295686649038
2024-05-31,AMD,SELL,21,0.5202616453170776,207.7302498125414,-4.467131175299983,-2.105177337488413
2024-05-31,GS,SELL,15,0.53891521692276,211.27009438243138,-0.9272866054099893,-0.4369924836457438
2024-05-31,BA,SELL,31,0.5038523077964783,220.29225131742072,8.09487032957935,3.8147833361068564
2024-05-31,JPM,BUY,1,0.6566216349601746,211.960531821397,,
2024-05-31,WMT,BUY,2,0.6059567332267761,211.960531821397,,
2024-05-31,MS,BUY,3,0.6049156785011292,211.960531821397,,
2024-05-31,AAPL,BUY,4,0.5890728831291199,211.960531821397,,
2024-06-03,TXN,SELL,28,0.5208820700645447,210.12634117425102,-2.071039813590346,-0.9759968779770254
2024-06-03,JPM,SELL,18,0.5365840792655945,208.95770836897404,-3.002823452422973,-1.4166899028887243
2024-06-03,WMT,SELL,15,0.5565769672393799,214.25789410770858,2.297362286311568,1.0838632393352268
2024-06-03,MS,SELL,9,0.576706051826477,209.9443243407386,-2.0162074806584087,-0.9512183534042616
2024-06-03,AAPL,SELL,12,0.5593595504760742,212.09780127530888,0.13726945391186973,0.06476179915774896
2024-06-03,KO,BUY,1,0.6272770762443542,210.86573703954284,,
2024-06-03,NFLX,BUY,2,0.6240400671958923,210.86573703954284,,
2024-06-03,GOOGL,BUY,3,0.6132593750953674,210.86573703954284,,
2024-06-03,AMZN,BUY,4,0.6127045750617981,210.86573703954284,,
2024-06-04,KO,SELL,13,0.4576892852783203,210.5889783724644,-0.27675866707843966,-0.13124876092436968
2024-06-04,GOOGL,SELL,19,0.44267863035202026,212.61852335638304,1.7527863168402007,0.8312333437610623
2024-06-04,AMZN,SELL,27,0.42732053995132446,212.93362101236173,2.0678839728188905,0.9806638109400905
2024-06-04,COST,BUY,1,0.5210731625556946,846.3707186580108,,
2024-06-05,NFLX,SELL,20,0.5053945779800415,216.29127373217895,5.425536692636115,2.5729816369449745
2024-06-05,COST,SELL,17,0.5100384950637817,853.9765783983526,7.605859740341771,0.8986440070140277
2024-06-05,BAC,BUY,1,0.538336455821991,213.83951685568022,,
2024-06-05,WFC,BUY,2,0.537626326084137,213.83951685568022,,
2024-06-05,XOM,BUY,3,0.5358481407165527,213.83951685568022,,
2024-06-05,MS,BUY,4,0.5259406566619873,213.83951685568022,,
2024-06-05,JPM,BUY,5,0.5255818367004395,213.83951685568022,,
2024-06-06,WFC,SELL,7,0.5095176696777344,215.95695061038998,2.117433754709765,0.990197595769362
2024-06-06,JPM,SELL,27,0.47484132647514343,216.92373539975466,3.084218544074446,1.4423052340489422
2024-06-06,MRK,BUY,2,0.5259401202201843,216.22390266206727,,
2024-06-06,CVX,BUY,3,0.5233035087585449,216.22390266206727,,
2024-06-07,XOM,SELL,9,0.5402595400810242,211.9574600850877,-1.882056770592527,-0.8801258056819885
2024-06-07,MS,SELL,20,0.5082883238792419,212.61104009004885,-1.2284767656313704,-0.5744853821665088
2024-06-07,MRK,SELL,19,0.5141982436180115,217.36321469842918,1.1393120363619005,0.5269130851562291
2024-06-07,KO,BUY,1,0.5920253992080688,213.76326105289738,,
2024-06-07,WMT,BUY,2,0.5729299783706665,213.76326105289738,,
2024-06-07,WFC,BUY,3,0.5672919750213623,213.76326105289738,,
2024-06-10,CVX,SELL,28,0.4905436038970947,216.57510532460324,0.3512026625359681,0.16242545722840684
2024-06-10,WFC,SELL,14,0.5254551768302917,210.60043108360773,-3.162829969289646,-1.4795947412623816
2024-06-10,NFLX,BUY,1,0.5765301585197449,213.37418043590142,,
2024-06-10,COST,BUY,4,0.5627136826515198,213.37418043590142,,
2024-06-11,WMT,SELL,8,0.479314923286438,211.4765064341197,-2.286754618777678,-1.0697603542882905
2024-06-11,NFLX,SELL,20,0.46833673119544983,213.65708043564553,0.28289999974410307,0.1325839889185128
2024-06-12,BAC,SELL,17,0.4930659830570221,211.25802449827617,-2.581492357404045,-1.2072101524370205
2024-06-12,IBM,BUY,1,0.5396284461021423,635.7552197566733,,
2024-06-13,IBM,SELL,17,0.5016400814056396,635.4574974055062,-0.29772235116718093,-0.046829714002368725
2024-06-13,XOM,BUY,2,0.5248823761940002,634.8220399081007,,
2024-06-14,KO,SELL,10,0.5277127623558044,210.29201590724665,-3.4712451456507267,-1.6238735920068792
2024-06-14,COST,SELL,7,0.5299906134605408,217.8290496573182,4.4548692214167716,2.0878201909509078
2024-06-14,MRK,BUY,2,0.5525084137916565,106.92323612475008,,
2024-06-14,CVX,BUY,3,0.5488201975822449,106.92323612475008,,
2024-06-14,WMT,BUY,4,0.5393680334091187,106.92323612475008,,
2024-06-14,PFE,BUY,5,0.5377755165100098,106.92323612475008,,
2024-06-17,XOM,SELL,22,0.5188743472099304,635.7565370776343,0.9344971695336426,0.14720616342635554
2024-06-17,MRK,SELL,10,0.5188743472099304,107.22682085043839,0.3035847256883102,0.28392773796531007
2024-06-17,CVX,SELL,18,0.5188743472099304,106.91393165206011,-0.00930447268996204,-0.008702011861206926
2024-06-17,WMT,SELL,31,0.502600908279419,107.10149487379128,0.17825874904120553,0.16671656741966404
2024-06-17,PFE,SELL,28,0.5160812139511108,108.51872385671882,1.5954877319687455,1.4921805491439197
2024-06-17,INTC,BUY,1,0.5736286640167236,212.89039816046645,,
2024-06-17,GE,BUY,2,0.5593246817588806,212.89039816046645,,
2024-06-17,NKE,BUY,3,0.551062285900116,212.89039816046645,,
2024-06-17,PEP,BUY,4,0.5358401536941528,212.89039816046645,,
2024-06-17,AMD,BUY,5,0.5324509143829346,212.89039816046645,,
2024-06-18,INTC,SELL,33,0.5072433352470398,212.60808503413915,-0.28231312632729555,-0.13260960981175937
2024-06-18,GE,SELL,38,0.49344342947006226,212.7161818580177,-0.1742163024487411,-0.08183379990553886
2024-06-18,NKE,SELL,28,0.5142300724983215,214.45019638868519,1.5597982282187388,0.7326766456808629
2024-06-18,PEP,SELL,20,0.5217917561531067,212.93300303863833,0.042604878171886185,0.020012587951370498
2024-06-18,AMD,SELL,36,0.4999116063117981,222.51158157981916,9.621183419352718,4.519312990387071
2024-06-18,XOM,BUY,1,0.5896804332733154,214.82876577028003,,
2024-06-18,BAC,BUY,2,0.5820949077606201,214.82876577028003,,
2024-06-18,WFC,BUY,3,0.5738755464553833,214.82876577028003,,
2024-06-18,MRK,BUY,4,0.5711115598678589,214.82876577028003,,
2024-06-20,BAC,SELL,33,0.4754883348941803,211.93059206831697,-2.89817370196306,-1.349062213140546
2024-06-20,WFC,SELL,19,0.5188743472099304,211.4835414875526,-3.345224282727429,-1.5571584516314416
2024-06-20,MRK,SELL,7,0.5351298451423645,216.35177375924536,1.5230079889653325,0.7089404361210688
2024-06-20,NVDA,BUY,1,0.6018376350402832,213.48872679451998,,
2024-06-20,COST,BUY,2,0.5576708912849426,213.48872679451998,,
2024-06-20,CVX,BUY,4,0.5485116839408875,213.48872679451998,,
2024-06-20,IBM,BUY,5,0.5440129637718201,213.48872679451998,,
2024-06-21,XOM,SELL,35,0.48633748292922974,219.05065901429023,4.221893244010204,1.965236465830067
2024-06-21,NVDA,SELL,11,0.5188743472099304,199.01981953929018,-14.468907255229794,-6.7773635978240305
2024-06-21,CVX,SELL,30,0.49556058645248413,218.81039363073398,5.321666836214007,2.492715618345525
2024-06-21,IBM,SELL,37,0.4846206307411194,216.42871848314442,2.9399916886244455,1.3771180018578442
2024-06-21,WMT,BUY,1,0.5593269467353821,213.11407026919784,,
2024-06-21,NFLX,BUY,3,0.5398333072662354,213.11407026919784,,
2024-06-21,MSFT,BUY,4,0.5340740084648132,213.11407026919784,,
2024-06-24,NFLX,SELL,27,0.5375928282737732,213.979739508455,0.8656692392571586,0.4061999464247842
2024-06-24,MSFT,SELL,33,0.4993530809879303,214.46084373996973,1.3467734707718932,0.6319495794297855
2024-06-24,BAC,BUY,1,0.6939474940299988,213.70873764479137,,
2024-06-24,KO,BUY,3,0.6518358588218689,213.70873764479137,,
2024-06-24,JPM,BUY,4,0.640835165977478,213.70873764479137,,
2024-06-25,WMT,SELL,21,0.47767674922943115,211.01605474247512,-2.098015526722719,-0.9844565983243542
2024-06-25,BAC,SELL,37,0.44731923937797546,211.43488830731062,-2.2738493374807547,-1.0639945575178844
2024-06-25,KO,SELL,14,0.4853266179561615,214.19732488023092,0.48858723543955307,0.22862295703212732
2024-06-25,JPM,SELL,18,0.47984638810157776,212.80517208472776,-0.9035655600636119,-0.4228023477287309
2024-06-25,ADBE,BUY,1,0.5447904467582703,848.6039865747298,,
2024-06-27,COST,SELL,21,0.5007689595222473,213.69760823772285,0.20888144320286983,0.09784190778556444
2024-06-27,ADBE,SELL,23,0.4996289014816284,890.8599677298226,42.255981155092854,4.979470026490585
2024-06-28,BAC,BUY,1,0.5862923860549927,220.6906036783156,,
2024-06-28,WMT,BUY,2,0.5770314931869507,220.6906036783156,,
2024-06-28,MS,BUY,3,0.5702238082885742,220.6906036783156,,
2024-06-28,XOM,BUY,4,0.5686128735542297,220.6906036783156,,
2024-06-28,PFE,BUY,5,0.5664143562316895,220.6906036783156,,
2024-07-01,BAC,SELL,21,0.5058963894844055,225.53946483347875,4.848861155163149,2.1971307678468164
2024-07-01,MS,SELL,18,0.5075035095214844,221.5593622723213,0.8687585940056977,0.39365454601412164
2024-07-01,PFE,SELL,30,0.49521148204803467,217.42302669522255,-3.2675769830930506,-1.4806144569054496
2024-07-01,COST,BUY,1,0.5501186847686768,221.28577731574055,,
2024-07-01,GOOGL,BUY,3,0.5373749732971191,221.28577731574055,,
2024-07-01,CVX,BUY,4,0.52920001745224,221.28577731574055,,
