date,Ticker,Open,High,Low,Close,prob_up,predicted_return,predicted_price,pred,target,future_return_1d,rank
2026-04-16,COST,985.0,995.7479858398438,981.6099853515624,987.2100219726562,0.77578145,0.015645055,1002.6549495796788,1,0,0.0024981182763708,1
2026-04-16,CRM,184.0,184.5399932861328,178.57000732421875,181.22000122070312,0.755997,0.012867482,183.5518406548217,1,0,0.0203828546890789,2
2026-04-16,ADBE,253.0,254.50999450683597,245.77999877929688,248.15499877929688,0.73879576,0.011239244,250.94408483444568,1,0,0.0142851102136591,3
