date,cash,holdings_value,total_equity,peak_equity,drawdown
2023-05-12,5.684341886080802e-14,890.3080367378531,890.3080367378532,1008.2457178653871,0.11697315350589964
2023-05-15,0.0,884.8732292571842,884.8732292571842,1008.2457178653871,0.12236351359805582
2023-05-16,180.9891118533841,723.232490966123,904.2216028195071,1008.2457178653871,0.1031733764921067
2023-05-17,183.48506538440154,733.2063212760688,916.6913866604704,1008.2457178653871,0.09080557406060842
2023-05-18,5.684341886080802e-14,907.1594146809535,907.1594146809537,1008.2457178653871,0.10025959088469905
2023-05-19,150.4663463994698,750.9247372742695,901.3910836737393,1008.2457178653871,0.10598074685392724
2023-05-22,900.107684488348,0.0,900.107684488348,1008.2457178653871,0.10725365003878626
2023-05-23,0.0,899.2075768038596,899.2075768038596,1008.2457178653871,0.1081463963887475
2023-05-24,5.684341886080802e-14,997.5367396653292,997.5367396653292,1008.2457178653871,0.010621397155775167
2023-05-25,1018.1282703463519,0.0,1018.1282703463519,1018.1282703463519,0.0
2023-05-26,0.0,1017.1101420760056,1017.1101420760056,1018.1282703463519,0.0009999999999999725
2023-05-30,0.0,1010.1188890985361,1010.1188890985361,1018.1282703463519,0.007866770308903329
2023-05-31,0.0,1017.742508427307,1017.742508427307,1018.1282703463519,0.0003788932399584806
2023-06-01,0.0,1053.9375788786986,1053.9375788786986,1053.9375788786986,0.0
2023-06-02,1047.1754772209867,0.0,1047.1754772209867,1053.9375788786986,0.006416036199132514
2023-06-05,209.4350954441973,836.9026413950126,1046.3377368392098,1053.9375788786986,0.007210903370173351
2023-06-06,5.684341886080802e-14,1032.9392833884506,1032.9392833884506,1053.9375788786986,0.01992366143029876
2023-06-07,5.684341886080802e-14,1039.457951279782,1039.457951279782,1053.9375788786986,0.013738600737931402
2023-06-08,0.0,1037.2467494765026,1037.2467494765026,1053.9375788786986,0.015836639414597595
2023-06-09,0.0,1042.8440866966193,1042.8440866966193,1053.9375788786986,0.010525758265382058
2023-06-12,1044.0639842587402,0.0,1044.0639842587402,1053.9375788786986,0.00936829165012127
2023-06-13,0.0,1043.0199202744816,1043.0199202744816,1053.9375788786986,0.010358923358471042
2023-06-14,5.684341886080802e-14,1055.676626394081,1055.676626394081,1055.676626394081,0.0
2023-06-15,1054.288222708968,0.0,1054.288222708968,1055.676626394081,0.0013151789576467095
2023-06-16,0.0,1053.2339344862592,1053.2339344862592,1055.676626394081,0.0023138637786890167
2023-06-20,1028.8877407473685,0.0,1028.8877407473685,1055.676626394081,0.025376033699084952
2023-06-21,5.684341886080802e-14,1027.858853006621,1027.858853006621,1055.676626394081,0.026350657665385944
2023-06-22,1024.9447032498078,0.0,1024.9447032498078,1055.676626394081,0.029111114498428858
2023-06-23,204.9889406499615,819.1358068372464,1024.124747487208,1055.676626394081,0.02988782560683014
2023-06-26,206.26448675473173,826.4409081131167,1032.7053948678486,1055.676626394081,0.021759723528876722
2023-06-27,5.684341886080802e-14,1039.1864710483262,1039.1864710483262,1055.676626394081,0.015620460786444561
2023-06-28,208.04514192310265,829.4808473445346,1037.5259892676372,1055.676626394081,0.017193368378763597
2023-06-29,0.0,1046.013626806771,1046.013626806771,1055.676626394081,0.009153370782032261
2023-06-30,5.684341886080802e-14,1046.1740911416998,1046.1740911416998,1055.676626394081,0.00900136937277794
2023-07-03,208.1155894047389,826.0491259527805,1034.1647153575195,1055.676626394081,0.02037736793514189
2023-07-05,0.0,1014.9927684796517,1014.9927684796517,1055.676626394081,0.038538181955770814
2023-07-06,201.92851603159204,807.0384345967996,1008.9669506283916,1055.676626394081,0.04424619679724997
2023-07-07,0.0,1006.5378573316183,1006.5378573316183,1055.676626394081,0.04654717915874306
2023-07-10,205.3080755563293,820.4110699230921,1025.7191454794215,1055.676626394081,0.02837751652888873
2023-07-11,0.0,1033.665607538837,1033.665607538837,1055.676626394081,0.02085015269347007
2023-07-12,5.684341886080802e-14,1035.4946596326752,1035.4946596326752,1055.676626394081,0.019117565224819142
2023-07-13,0.0,1035.3011467441102,1035.3011467441102,1055.676626394081,0.019300872199442612
2023-07-14,1042.6951400205621,0.0,1042.6951400205621,1055.676626394081,0.012296839817189405
2023-07-17,0.0,1041.6524448805417,1041.6524448805417,1055.676626394081,0.013284542977372102
2023-07-18,0.0,1043.5322831579392,1043.5322831579392,1055.676626394081,0.01150384780008227
2023-07-19,0.0,1039.108641333184,1039.108641333184,1055.676626394081,0.015694185744633663
2023-07-20,0.0,1049.6516713556307,1049.6516713556307,1055.676626394081,0.005707197533614091
2023-07-21,0.0,1083.9732786255577,1083.9732786255577,1083.9732786255577,0.0
2023-07-24,1076.2743094871344,0.0,1076.2743094871344,1083.9732786255577,0.007102545136707933
2023-07-25,5.684341886080802e-14,1075.1980351776474,1075.1980351776474,1083.9732786255577,0.008095442591571066
2023-07-26,1.1368683772161603e-13,1060.2094917639822,1060.2094917639824,1083.9732786255577,0.021922853016918393
2023-07-27,5.684341886080802e-14,1075.435128999819,1075.435128999819,1083.9732786255577,0.007876715961637715
2023-07-28,216.26986059642365,864.2143629433092,1080.4842235397327,1083.9732786255577,0.0032187648483816287
2023-07-31,1074.2878925055415,0.0,1074.2878925055415,1083.9732786255577,0.008935078300358907
2023-08-01,5.684341886080802e-14,1073.213604613036,1073.213604613036,1083.9732786255577,0.009926143222058492
2023-08-02,1077.6309886221602,0.0,1077.6309886221602,1083.9732786255577,0.0058509652668184585
2023-08-03,5.684341886080802e-14,1076.553357633538,1076.553357633538,1083.9732786255577,0.006845114301551589
2023-08-04,0.0,1089.980010919042,1089.980010919042,1089.980010919042,0.0
2023-08-07,0.0,1081.1013819547766,1081.1013819547766,1089.980010919042,0.008145680540305593
2023-08-08,5.684341886080802e-14,1062.4220637823366,1062.4220637823366,1089.980010919042,0.02528298396359501
2023-08-09,211.2429277373167,848.3216560849409,1059.5645838222576,1089.980010919042,0.027904573287668617
2023-08-10,0.0,1059.9863282408778,1059.9863282408778,1089.980010919042,0.027517644706965046
2023-08-11,0.0,1065.6765947090266,1065.6765947090266,1089.980010919042,0.02229712101740588
2023-08-14,211.64540214846477,845.7350269852654,1057.38042913373,1089.980010919042,0.02990842167630642
2023-08-15,5.684341886080802e-14,1048.871517087586,1048.871517087586,1089.980010919042,0.0377149061630904
2023-08-16,209.96452892319192,839.0182575770751,1048.9827865002671,1089.980010919042,0.03761282226103118
2023-08-17,209.91754765307567,840.7350574696598,1050.6526051227354,1089.980010919042,0.03608085047646578
2023-08-18,216.17700173828055,859.0873043213002,1075.2643060595808,1089.980010919042,0.013500894247641474
2023-08-21,0.0,1071.6825305705665,1071.6825305705665,1089.980010919042,0.016786987068732943
2023-08-22,218.77010678267496,870.6805444780986,1089.4506512607736,1089.980010919042,0.0004856599689584535
2023-08-23,0.0,1078.6196618913305,1078.6196618913305,1089.980010919042,0.010422529692202974
2023-08-24,5.684341886080802e-14,1078.308862823349,1078.308862823349,1089.980010919042,0.010707671680925637
2023-08-25,0.0,1077.027632479648,1077.027632479648,1089.980010919042,0.011883133919559497
2023-08-28,217.86939007372874,877.9193795698945,1095.7887696436233,1095.7887696436233,0.0
2023-08-29,0.0,1101.3374209578994,1101.3374209578994,1101.3374209578994,0.0
2023-08-30,0.0,1106.1793380080724,1106.1793380080724,1106.1793380080724,0.0
2023-08-31,5.684341886080802e-14,1100.9710626930341,1100.9710626930341,1106.1793380080724,0.0047083462292985155
2023-09-01,0.0,1095.5504028176344,1095.5504028176344,1106.1793380080724,0.009608690765800898
2023-09-05,217.06502732647826,867.3918491966074,1084.4568765230856,1106.1793380080724,0.019637377718610245
2023-09-06,218.8495034783881,872.3697946739271,1091.2192981523153,1106.1793380080724,0.013524063722520787
2023-09-07,0.0,1087.49155980803,1087.49155980803,1106.1793380080724,0.016893985955020663
2023-09-08,0.0,1097.6300073535426,1097.6300073535426,1106.1793380080724,0.007728702174029716
2023-09-11,217.57023196090225,869.4106469157656,1086.980878876668,1106.1793380080724,0.017355647924120178
2023-09-12,217.88545219739615,869.5605339670755,1087.4459861644716,1106.1793380080724,0.01693518510057729
2023-09-13,5.684341886080802e-14,1094.566728138603,1094.566728138603,1106.1793380080724,0.010497945017107803
2023-09-14,5.684341886080802e-14,1078.2597306338344,1078.2597306338344,1106.1793380080724,0.025239675353648912
2023-09-15,0.0,1079.4105066143445,1079.4105066143445,1106.1793380080724,0.024199359429304856
2023-09-18,0.0,1075.349771954848,1075.349771954848,1106.1793380080724,0.02787031450862215
2023-09-19,0.0,1066.9451952140648,1066.9451952140648,1106.1793380080724,0.03546815732850113
2023-09-20,0.0,1052.074502406213,1052.074502406213,1106.1793380080724,0.048911450198742115
2023-09-21,0.0,1045.0568554358924,1045.0568554358924,1106.1793380080724,0.055255491105307454
2023-09-22,196.69999747002873,853.6375833747019,1050.3375808447306,1106.1793380080724,0.0504816490822343
2023-09-25,0.0,1033.1849754078728,1033.1849754078728,1106.1793380080724,0.0659878195986218
2023-09-26,5.684341886080802e-14,1050.5206364849635,1050.5206364849635,1106.1793380080724,0.05031616448679566
2023-09-27,0.0,1051.7691785449908,1051.7691785449908,1106.1793380080724,0.049187466799966995
2023-09-28,0.0,1048.7151207238958,1048.7151207238958,1106.1793380080724,0.05194837338731528
2023-09-29,208.09526854891354,831.5486931214588,1039.6439616703724,1106.1793380080724,0.06014881498104282
2023-10-02,206.2667297837941,820.4438423444715,1026.7105721282655,1106.1793380080724,0.0718407613930924
2023-10-03,5.684341886080802e-14,1019.3792382425077,1019.3792382425077,1106.1793380080724,0.07846837920681834
2023-10-04,5.684341886080802e-14,1018.8889696172304,1018.8889696172305,1106.1793380080724,0.07891158819511856
2023-10-05,0.0,1044.111527647476,1044.111527647476,1106.1793380080724,0.0561100792863874
2023-10-06,1.1368683772161603e-13,1048.1777126643938,1048.1777126643938,1106.1793380080724,0.05243419701557952
2023-10-09,1059.4468184362108,0.0,1059.4468184362108,1106.1793380080724,0.04224678401244961
2023-10-10,1059.4468184362108,0.0,1059.4468184362108,1106.1793380080724,0.04224678401244961
2023-10-11,0.0,1058.3873716177745,1058.3873716177745,1106.1793380080724,0.04320453722843724
2023-10-12,5.684341886080802e-14,1047.29269867626,1047.29269867626,1106.1793380080724,0.053234260764489755
2023-10-13,1054.8307221025664,0.0,1054.8307221025664,1106.1793380080724,0.04641979301292218
2023-10-16,0.0,1053.775891380464,1053.775891380464,1106.1793380080724,0.04737337321990915
2023-10-17,208.7233116548408,834.0583533727441,1042.781665027585,1106.1793380080724,0.05731229177960361
2023-10-18,206.98939714569894,827.1296309942132,1034.1190281399122,1106.1793380080724,0.06514342420996685
2023-10-19,205.30153544841576,818.6916724805832,1023.9932079289989,1106.1793380080724,0.0742972927220538
2023-10-20,5.684341886080802e-14,1021.1703288401277,1021.1703288401277,1106.1793380080724,0.0768492108350376
2023-10-23,207.71973141224282,832.4827451587346,1040.2024765709775,1106.1793380080724,0.05964391050360893
2023-10-24,1032.4191807429677,0.0,1032.4191807429677,1106.1793380080724,0.06668010758357377
2023-10-25,206.48383614859347,825.1094092497797,1031.5932453983733,1106.1793380080724,0.06742676349750697
2023-10-26,0.0,1013.4713270004781,1013.4713270004781,1106.1793380080724,0.08380920509194838
2023-10-27,815.8224020550163,194.4236818781933,1010.2460839332095,1106.1793380080724,0.08672486528957635
2023-10-30,5.684341886080802e-14,1012.8584819414509,1012.8584819414509,1106.1793380080724,0.08436322471423746
2023-10-31,423.06660725915197,612.0667061617038,1035.1333134208558,1106.1793380080724,0.06422649759048216
2023-11-01,210.27163110838595,845.4430849570617,1055.7147160654476,1106.1793380080724,0.04562065137963773
2023-11-02,5.684341886080802e-14,1061.8319126285285,1061.8319126285285,1106.1793380080724,0.04009062893852413
2023-11-03,854.525922822271,211.48877516561365,1066.0146979878846,1106.1793380080724,0.03630933849525102
2023-11-06,213.6314807055677,848.0160973083368,1061.6475780139044,1106.1793380080724,0.040257269742858794
2023-11-07,0.0,1062.170456862654,1062.170456862654,1106.1793380080724,0.039784580703402406
2023-11-08,0.0,1055.6726456577367,1055.6726456577367,1106.1793380080724,0.04565868355603576
2023-11-09,0.0,1067.1502113515141,1067.1502113515141,1106.1793380080724,0.03528282016805615
2023-11-10,212.05269134001207,847.3625545946885,1059.4152459347006,1106.1793380080724,0.042275325949932475
2023-11-13,0.0,1074.9348472127938,1074.9348472127938,1106.1793380080724,0.028245411681202974
2023-11-14,5.684341886080802e-14,1087.3610889025385,1087.3610889025385,1106.1793380080724,0.017011933290509984
2023-11-15,0.0,1085.145981563783,1085.145981563783,1106.1793380080724,0.019014418116111972
2023-11-16,1085.69188651438,0.0,1085.69188651438,1106.1793380080724,0.01852091319169336
2023-11-17,217.13837730287594,867.6849557022924,1084.8233330051685,1106.1793380080724,0.019306096461140045
2023-11-20,0.0,1081.3079258926023,1081.3079258926023,1106.1793380080724,0.02248406859619773
2023-11-21,0.0,1079.3413378382124,1079.3413378382124,1106.1793380080724,0.024261888870739396
2023-11-22,216.3802198470096,864.6553585086507,1081.0355783556604,1106.1793380080724,0.022730274186542873
2023-11-24,1075.6539849055357,0.0,1075.6539849055357,1106.1793380080724,0.027595302184458173
2023-11-27,5.684341886080802e-14,1074.5783309206304,1074.5783309206304,1106.1793380080724,0.02856770688227353
2023-11-28,0.0,1069.3015381695327,1069.3015381695327,1106.1793380080724,0.033337993733409024
2023-11-29,5.684341886080802e-14,1069.1408096434036,1069.1408096434036,1106.1793380080724,0.033483294337575555
2023-11-30,5.684341886080802e-14,1066.920905381585,1066.920905381585,1106.1793380080724,0.03549011564181
2023-12-01,0.0,1060.7773736983818,1060.7773736983818,1106.1793380080724,0.04104394536192219
2023-12-04,0.0,1058.5562060327475,1058.5562060327475,1106.1793380080724,0.043051908799057105
2023-12-05,839.8652855264306,210.09560026671286,1049.9608857931435,1106.1793380080724,0.05082218613499238
2023-12-06,5.684341886080802e-14,1051.1626291919752,1051.1626291919752,1106.1793380080724,0.049735795025033926
2023-12-07,0.0,1056.3922980762438,1056.3922980762438,1106.1793380080724,0.045008108740741286
2023-12-08,1058.346468218113,0.0,1058.346468218113,1106.1793380080724,0.043241514414917026
2023-12-11,211.66929364362252,845.8304973999159,1057.4997910435384,1106.1793380080724,0.044006921203385146
2023-12-12,5.684341886080802e-14,1047.8458498336317,1047.8458498336317,1106.1793380080724,0.052734205178233885
2023-12-13,0.0,1054.838923139563,1054.838923139563,1106.1793380080724,0.046412379172584776
2023-12-14,209.23013277002113,836.0836105490047,1045.313743319026,1106.1793380080724,0.05502326123596634
2023-12-15,212.09766660039975,847.5422757351976,1059.6399423355974,1106.1793380080724,0.04207219758441675
2023-12-18,5.684341886080802e-14,1061.9702434004707,1061.9702434004707,1106.1793380080724,0.0399655761851511
2023-12-19,346.71618058273685,692.7389288043084,1039.4551093870452,1106.1793380080724,0.060319539814565046
2023-12-20,0.0,1051.3492959159817,1051.3492959159817,1106.1793380080724,0.04956704596455822
2023-12-21,5.684341886080802e-14,1047.523080634136,1047.523080634136,1106.1793380080724,0.05302599258413223
2023-12-22,0.0,1046.789261870333,1046.789261870333,1106.1793380080724,0.05368937395330925
2023-12-26,5.684341886080802e-14,1051.1735284862084,1051.1735284862084,1106.1793380080724,0.04972594192630143
2023-12-27,5.684341886080802e-14,1050.5571844003998,1050.5571844003998,1106.1793380080724,0.05028312471270065
2023-12-28,0.0,1041.7451402193574,1041.7451402193574,1106.1793380080724,0.05824932321077649
2023-12-29,5.684341886080802e-14,1033.5008779917632,1033.5008779917632,1106.1793380080724,0.06570223969938116
2024-01-02,850.2097536105402,170.25049331240197,1020.4602469229422,1106.1793380080724,0.077491133797063
2024-01-03,5.684341886080802e-14,1019.7133804014981,1019.7133804014982,1106.1793380080724,0.07816631050284832
2024-01-04,813.7053996369144,204.8878321474026,1018.593231784317,1106.1793380080724,0.07917893890648334
2024-01-05,204.76562838848363,818.2434510403808,1023.0090794288644,1106.1793380080724,0.07518695723333155
2024-01-08,204.2806162250837,815.4442445653802,1019.7248607904639,1106.1793380080724,0.07815593208718705
2024-01-09,0.0,1019.6705946845389,1019.6705946845389,1106.1793380080724,0.07820498932778132
2024-01-10,823.1074420628809,206.32131200760227,1029.4287540704831,1106.1793380080724,0.06938349081424366
2024-01-11,206.56452248271788,825.4318318409408,1031.9963543236588,1106.1793380080724,0.06706234797152956
2024-01-12,0.0,1004.749417451796,1004.749417451796,1106.1793380080724,0.09169392075151574
2024-01-16,0.0,1000.0548230571051,1000.0548230571051,1106.1793380080724,0.09593789298403335
2024-01-17,187.0440269401296,809.07408089296,996.1181078330895,1106.1793380080724,0.09949673293769265
2024-01-18,0.0,1005.900946102317,1005.900946102317,1106.1793380080724,0.09065292440403871
2024-01-19,1001.108941432065,0.0,1001.108941432065,1106.1793380080724,0.09498495674780055
2024-01-22,1001.108941432065,0.0,1001.108941432065,1106.1793380080724,0.09498495674780055
2024-01-23,200.22178828641293,800.0862659925064,1000.3080542789193,1106.1793380080724,0.09570896878240236
2024-01-24,1005.3604272849112,0.0,1005.3604272849112,1106.1793380080724,0.0911415601964764
2024-01-25,0.0,1004.3550668576263,1004.3550668576263,1106.1793380080724,0.09205041863627994
2024-01-26,0.0,1002.9864087030049,1002.9864087030049,1106.1793380080724,0.09328770277963226
2024-01-29,5.684341886080802e-14,977.8094432675935,977.8094432675935,1106.1793380080724,0.1160479954106159
2024-01-30,259.9803810024201,713.7459881595333,973.7263691619535,1106.1793380080724,0.11973914562952388
2024-01-31,980.5251535079497,0.0,980.5251535079497,1106.1793380080724,0.11359295928126055
2024-02-01,196.10503070158987,783.6357026835533,979.7407333851431,1106.1793380080724,0.11430208491383569
2024-02-02,193.88290256477651,778.4115487909196,972.2944513556961,1106.1793380080724,0.12103361729162876
2024-02-05,5.684341886080802e-14,978.9238789272079,978.9238789272079,1106.1793380080724,0.11504053159229762
2024-02-06,0.0,980.4054549796372,980.4054549796372,1106.1793380080724,0.11370116825262683
2024-02-07,0.0,980.426114764493,980.426114764493,1106.1793380080724,0.11368249154791359
2024-02-08,5.684341886080802e-14,977.3918225146315,977.3918225146315,1106.1793380080724,0.1164255298108823
2024-02-09,0.0,980.0054440105997,980.0054440105997,1106.1793380080724,0.1140627831872881
2024-02-12,957.6370632642825,0.0,957.6370632642825,1106.1793380080724,0.13428408002202796
2024-02-13,5.684341886080802e-14,956.6794262010183,956.6794262010183,1106.1793380080724,0.13514979594200585
2024-02-14,5.684341886080802e-14,978.4899653725947,978.4899653725947,1106.1793380080724,0.1154327948896708
2024-02-15,780.6035120620744,197.41594661026502,978.0194586723394,1106.1793380080724,0.11585813884981254
2024-02-16,0.0,983.2049653488434,983.2049653488434,1106.1793380080724,0.11117037575541078
2024-02-20,5.684341886080802e-14,978.3156692887849,978.3156692887849,1106.1793380080724,0.11559036073620316
2024-02-21,0.0,981.6105806117321,981.6105806117321,1106.1793380080724,0.11261171956136397
2024-02-22,198.34392871077637,792.5823391282626,990.9262678390389,1106.1793380080724,0.10419022143061614
2024-02-23,199.8904358283686,795.7407903770979,995.6312262054665,1106.1793380080724,0.09993688003761927
2024-02-26,200.1236602503209,799.7630789240264,999.8867391743473,1106.1793380080724,0.09608984292287456
2024-02-27,197.81089883750454,794.044550396007,991.8554492335115,1106.1793380080724,0.10335022979223876
2024-02-28,5.684341886080802e-14,990.4951501585917,990.4951501585917,1106.1793380080724,0.10457995722266547
2024-02-29,196.4462434474243,785.9498231447103,982.3960665921346,1106.1793380080724,0.11190163038014948
2024-03-01,5.684341886080802e-14,966.1142706341315,966.1142706341316,1106.1793380080724,0.12662057820222877
2024-03-04,0.0,947.2321239322318,947.2321239322318,1106.1793380080724,0.14369027572153098
2024-03-05,753.4750803555145,188.58898934212206,942.0640696976366,1106.1793380080724,0.14836226158948393
2024-03-06,188.3483611265557,752.6400510617168,940.9884121882725,1106.1793380080724,0.14933466947345422
2024-03-07,188.03362618194285,751.3823702230438,939.4159964049867,1106.1793380080724,0.15075615306952037
2024-03-08,0.0,938.1678042677352,938.1678042677352,1106.1793380080724,0.15188453442176944
2024-03-11,242.13720009178715,725.6851886750862,967.8223887668734,1106.1793380080724,0.12507641797969413
2024-03-12,0.0,957.1519302351505,957.1519302351505,1106.1793380080724,0.13472264636698023
2024-03-13,0.0,949.9315257203269,949.9315257203269,1106.1793380080724,0.14124998263763014
2024-03-14,0.0,957.1681262613166,957.1681262613166,1106.1793380080724,0.13470800495612614
2024-03-15,0.0,943.0620362284533,943.0620362284533,1106.1793380080724,0.14746008732485358
2024-03-18,189.7858472923025,758.3842457800409,948.1700930723434,1106.1793380080724,0.14284233985084238
2024-03-19,190.43849345604522,760.992219850357,951.4307133064021,1106.1793380080724,0.13989469825058415
2024-03-20,0.0,955.5283038966088,955.5283038966088,1106.1793380080724,0.13619042494749994
2024-03-21,5.684341886080802e-14,948.5309555813933,948.5309555813933,1106.1793380080724,0.1425161156151776
2024-03-22,5.684341886080802e-14,945.6212711363281,945.6212711363282,1106.1793380080724,0.14514650685924532
2024-03-25,754.9852233148627,194.64580288386998,949.6310261987326,1106.1793380080724,0.14152163797530395
2024-03-26,5.684341886080802e-14,950.8485987715133,950.8485987715133,1106.1793380080724,0.1404209370934983
2024-03-27,5.684341886080802e-14,950.6401741494067,950.6401741494067,1106.1793380080724,0.14060935556683724
2024-03-28,0.0,948.6924857090868,948.6924857090868,1106.1793380080724,0.14237009035313974
2024-04-01,187.13917242102582,747.8081329944195,934.9473054154453,1106.1793380080724,0.1547959057895344
2024-04-02,182.9202233063527,731.0510673239808,913.9712906303334,1106.1793380080724,0.17375848632632504
2024-04-03,5.684341886080802e-14,900.5387669883789,900.5387669883789,1106.1793380080724,0.18590165622691532
2024-04-04,177.1673980402776,711.0593602471938,888.2267582874714,1106.1793380080724,0.19703186656249988
2024-04-05,5.684341886080802e-14,885.1283439817151,885.1283439817153,1106.1793380080724,0.19983287196849087
2024-04-08,0.0,894.4990189021119,894.4990189021119,1106.1793380080724,0.19136166427329868
2024-04-09,0.0,877.3291604530959,877.3291604530959,1106.1793380080724,0.20688343172913828
2024-04-10,0.0,869.7175358934064,869.7175358934064,1106.1793380080724,0.213764435828705
2024-04-11,170.56099095754442,681.5617198663477,852.1227108238921,1106.1793380080724,0.22967037844122726
2024-04-12,0.0,852.352183541671,852.352183541671,1106.1793380080724,0.22946293222532513
2024-04-15,0.0,865.0793962441475,865.0793962441475,1106.1793380080724,0.21795737226305475
2024-04-16,5.684341886080802e-14,871.7090704013069,871.7090704013069,1106.1793380080724,0.21196406364720438
2024-04-17,5.684341886080802e-14,869.9609305743172,869.9609305743172,1106.1793380080724,0.2135444039834627
2024-04-18,0.0,868.3275641696189,868.3275641696189,1106.1793380080724,0.21502098770598962
2024-04-19,174.8034415809533,697.1971702966705,872.0006118776238,1106.1793380080724,0.21170050649485161
2024-04-22,0.0,880.4624560652298,880.4624560652298,1106.1793380080724,0.204050893184551
2024-04-23,5.684341886080802e-14,876.3917062508083,876.3917062508083,1106.1793380080724,0.20773090208957348
2024-04-24,5.684341886080802e-14,874.2915691884994,874.2915691884994,1106.1793380080724,0.20962945234281785
2024-04-25,5.684341886080802e-14,878.8767295884951,878.8767295884952,1106.1793380080724,0.20548440981449467
2024-04-26,5.684341886080802e-14,880.9548811246166,880.9548811246166,1106.1793380080724,0.2036057347527605
2024-04-29,172.96061653454115,691.1506236720267,864.1112402065678,1106.1793380080724,0.21883259746778788
2024-04-30,5.684341886080802e-14,836.3767693906699,836.37676939067,1106.1793380080724,0.2439049070499213
2024-05-01,5.684341886080802e-14,842.3903516359075,842.3903516359076,1106.1793380080724,0.23846855325211272
2024-05-02,0.0,851.4615700263856,851.4615700263856,1106.1793380080724,0.2302680580170337
2024-05-03,0.0,853.390438984062,853.390438984062,1106.1793380080724,0.2285243362791555
2024-05-06,0.0,843.7094495303978,843.7094495303978,1106.1793380080724,0.23727607220571603
2024-05-07,167.8539159303506,672.0119433777678,839.8658593081184,1106.1793380080724,0.24075072598943315
2024-05-08,0.0,851.5294178473999,851.5294178473999,1106.1793380080724,0.2302067227355987
2024-05-09,1.1368683772161603e-13,850.2219427415798,850.2219427415799,1106.1793380080724,0.23138869663521466
2024-05-10,0.0,851.8670818505234,851.8670818505234,1106.1793380080724,0.22990147024034643
2024-05-13,0.0,855.9618564272273,855.9618564272273,1106.1793380080724,0.22619974264879922
2024-05-14,0.0,854.0342451385264,854.0342451385264,1106.1793380080724,0.22794232743814447
2024-05-15,0.0,853.7119739783353,853.7119739783353,1106.1793380080724,0.2282336646102629
2024-05-16,0.0,856.7260981152589,856.7260981152589,1106.1793380080724,0.22550885857442501
2024-05-17,0.0,853.2369204843111,853.2369204843111,1106.1793380080724,0.2286631189290171
2024-05-20,2.842170943040401e-14,848.8982017921074,848.8982017921074,1106.1793380080724,0.23258537506156837
2024-05-21,0.0,844.9718948530777,844.9718948530777,1106.1793380080724,0.23613480579501517
2024-05-22,0.0,818.5204286474367,818.5204286474367,1106.1793380080724,0.2600472631125356
2024-05-23,0.0,818.4227657507283,818.4227657507283,1106.1793380080724,0.26013555159646645
2024-05-24,5.684341886080802e-14,816.8618379047622,816.8618379047623,1106.1793380080724,0.26154664995306465
2024-05-28,5.684341886080802e-14,810.7610309014548,810.7610309014549,1106.1793380080724,0.267061856026515
2024-05-29,5.684341886080802e-14,815.7213634826916,815.7213634826917,1106.1793380080724,0.26257765313933307
2024-05-30,5.684341886080802e-14,816.3068662664219,816.306866266422,1106.1793380080724,0.2620483512769563
2024-05-31,162.3382376564406,651.1238412585976,813.4620789150382,1106.1793380080724,0.2646200747341188
2024-06-03,0.0,816.6301222175057,816.6301222175057,1106.1793380080724,0.26175612384151553
2024-06-04,102.70180308905238,726.3100435823396,829.011846671392,1106.1793380080724,0.25056288959056444
